# time_ps largest_cluster_rg_nm
1223000.000000 4.7888934323
1224000.000000 4.3279847047
1225000.000000 5.0100539676
1226000.000000 4.2088094623
1227000.000000 4.9160862488
1228000.000000 4.1866373204
1229000.000000 4.8013352189
1230000.000000 5.7456210686
1231000.000000 4.9070516733
1232000.000000 3.9252036844
1233000.000000 3.8049080363
1234000.000000 4.5191402632
1235000.000000 4.3274284446
1236000.000000 4.3013339791
1237000.000000 4.3393154331
1238000.000000 5.4590950825
1239000.000000 6.1732276051
1240000.000000 4.3018264630
1241000.000000 6.4105257954
1242000.000000 5.0050653984
1243000.000000 5.7842371089
1244000.000000 4.9954864096
1245000.000000 4.9965825389
1246000.000000 3.3621886476
1247000.000000 4.7391963927
1248000.000000 5.2524145504
1249000.000000 3.6491836111
1250000.000000 4.8577178054
1251000.000000 5.2789157384
1252000.000000 4.2801748802
1253000.000000 5.0353858031
1254000.000000 4.2829745459
1255000.000000 6.4316838186
1256000.000000 4.5893769359
1257000.000000 6.1864616559
1258000.000000 4.8427432694
1259000.000000 4.5873734454
1260000.000000 2.9987662875
1261000.000000 6.8651293384
1262000.000000 4.9127277028
1263000.000000 5.6631472002
1264000.000000 3.7680953495
1265000.000000 5.1035284733
1266000.000000 3.2245628299
1267000.000000 5.5532418203
1268000.000000 3.2393421080
1269000.000000 4.8833884279
1270000.000000 6.0152617407
1271000.000000 4.7210497529
1272000.000000 4.0098869659
1273000.000000 3.0033460828
1274000.000000 3.6468653723
1275000.000000 3.1809064212
1276000.000000 3.5726337050
1277000.000000 3.9722079534
1278000.000000 3.8008452407
1279000.000000 3.4875573221
1280000.000000 3.6925444180
1281000.000000 3.9861805912
1282000.000000 4.6348178504
1283000.000000 4.5027927914
1284000.000000 4.7977405312
1285000.000000 4.6382121996
1286000.000000 4.2227333731
1287000.000000 4.1806255996
1288000.000000 4.1766851261
1289000.000000 4.2185372067
1290000.000000 3.8428018219
1291000.000000 3.9376814442
1292000.000000 3.6874812284
1293000.000000 4.3536095022
1294000.000000 3.9848155147
1295000.000000 3.9152880050
1296000.000000 3.2337642484
1297000.000000 4.9023521525
1298000.000000 4.4595934393
1299000.000000 4.6374437961
1300000.000000 3.7699814035
1301000.000000 4.6291019626
1302000.000000 4.5189280580
1303000.000000 4.2457415272
1304000.000000 3.8574228690
1305000.000000 4.7345865108
1306000.000000 4.9172979673
1307000.000000 3.0435900739
1308000.000000 4.4401565544
1309000.000000 5.1592568249
1310000.000000 5.8597151518
1311000.000000 4.4377855993
1312000.000000 4.1243479872
1313000.000000 4.1832682704
1314000.000000 4.2420379464
1315000.000000 3.7589472910
1316000.000000 3.2615409026
1317000.000000 4.1754859892
1318000.000000 3.8007437097
1319000.000000 3.5862233352
1320000.000000 3.6472341630
1321000.000000 3.0989885448
1322000.000000 3.4391749397
1323000.000000 3.7776535264
1324000.000000 3.4398023519
1325000.000000 4.0011755955
1326000.000000 2.1561162858
1327000.000000 4.3790715571
1328000.000000 2.8596299556
1329000.000000 4.2749046543
1330000.000000 4.3289816599
1331000.000000 4.0159177617
1332000.000000 3.2645170172
1333000.000000 4.0900048199
1334000.000000 4.1890533955
1335000.000000 4.1866038407
1336000.000000 3.6680457730
1337000.000000 3.8674011697
1338000.000000 4.2341763827
1339000.000000 3.7585212891
1340000.000000 3.4704164729
1341000.000000 4.7054070639
1342000.000000 4.5781457600
1343000.000000 3.7212428470
1344000.000000 4.0829524864
1345000.000000 3.9513946035
1346000.000000 3.8718480635
1347000.000000 3.7801217650
1348000.000000 3.9143531073
1349000.000000 4.5101438077
1350000.000000 3.2091592648
1351000.000000 3.4999162285
1352000.000000 4.2059079725
1353000.000000 4.5096813391
1354000.000000 3.9677521059
1355000.000000 3.9827771269
1356000.000000 4.2961511423
1357000.000000 4.6345663391
1358000.000000 3.6891632634
1359000.000000 3.8765712797
1360000.000000 4.0949720467
1361000.000000 4.1312126937
1362000.000000 4.4216571531
1363000.000000 4.4794669348
1364000.000000 3.8592431001
1365000.000000 4.1684615086
1366000.000000 4.0147853040
1367000.000000 4.3632043854
1368000.000000 4.2895585658
1369000.000000 4.1962526177
1370000.000000 4.5072397238
1371000.000000 4.4154233816
1372000.000000 4.4687646173
1373000.000000 4.3260006371
1374000.000000 4.6506034741
1375000.000000 4.7513468945
1376000.000000 3.5792621926
1377000.000000 4.5203619227
1378000.000000 4.3346152068
1379000.000000 4.7515989504
1380000.000000 4.8585794510
1381000.000000 3.8698481022
1382000.000000 5.4825602575
1383000.000000 4.6555796622
1384000.000000 4.0951382540
1385000.000000 3.3692708761
1386000.000000 4.2091721905
1387000.000000 3.9565048548
1388000.000000 4.1097270287
1389000.000000 3.7138780181
1390000.000000 4.7772478074
1391000.000000 4.7201398277
1392000.000000 4.4967954490
1393000.000000 4.5859209416
1394000.000000 2.7801249928
1395000.000000 4.4334140737
1396000.000000 3.8374906155
1397000.000000 4.6299144034
1398000.000000 4.4205785035
1399000.000000 4.2688210313
1400000.000000 4.6084658988
1401000.000000 4.2840474902
1402000.000000 4.1685641256
1403000.000000 4.3796084380
1404000.000000 4.8520771566
1405000.000000 4.4954504156
1406000.000000 4.2000452026
1407000.000000 4.9083219203
1408000.000000 4.7011464822
1409000.000000 4.5532944439
1410000.000000 4.9037036369
1411000.000000 5.1887473967
1412000.000000 4.1744603512
1413000.000000 3.5852248774
1414000.000000 3.7205101889
1415000.000000 4.4707437399
1416000.000000 2.3930814368
1417000.000000 3.6324566758
1418000.000000 3.8311961643
1419000.000000 4.1298111214
1420000.000000 4.2119676990
1421000.000000 4.7370816881
1422000.000000 3.4873339651
1423000.000000 3.7176144467
1424000.000000 3.2015380524
1425000.000000 2.9348341593
1426000.000000 4.9604004417
1427000.000000 3.4358056593
1428000.000000 5.0920287527
1429000.000000 4.3589558410
1430000.000000 2.9758590257
1431000.000000 3.5575487227
1432000.000000 3.9379863209
1433000.000000 4.4614633665
1434000.000000 5.2506993537
1435000.000000 3.7944602056
1436000.000000 2.8796674554
1437000.000000 3.8883967130
1438000.000000 3.3095178114
1439000.000000 4.5482243447
1440000.000000 4.0776679689
1441000.000000 4.0241779089
1442000.000000 4.0882917480
1443000.000000 3.6173885028
1444000.000000 3.0595046282
1445000.000000 4.2632740151
1446000.000000 3.3221568992
1447000.000000 2.8199147516
1448000.000000 3.6401902539
1449000.000000 3.2316041015
1450000.000000 3.4939840467
1451000.000000 4.2597626423
1452000.000000 3.7294179905
1453000.000000 3.5923640959
1454000.000000 4.0988460653
1455000.000000 4.0847330661
1456000.000000 3.5252377071
1457000.000000 4.0424486155
1458000.000000 4.0398335028
1459000.000000 2.8482892428
1460000.000000 4.1560434740
1461000.000000 4.4081500303
1462000.000000 4.2742863428
1463000.000000 3.7165337191
1464000.000000 3.0438284908
1465000.000000 4.6287436022
1466000.000000 3.6653393851
1467000.000000 4.0074913046
1468000.000000 4.9939087574
1469000.000000 4.6524441042
1470000.000000 3.3856166894
1471000.000000 5.2513040162
1472000.000000 4.4852279410
1473000.000000 4.7360486363
1474000.000000 4.0769530198
1475000.000000 3.2214933579
1476000.000000 4.2608380122
1477000.000000 4.7012974256
1478000.000000 3.9126440155
1479000.000000 4.1416334553
1480000.000000 4.0632777162
1481000.000000 4.7892811731
1482000.000000 4.4424451979
1483000.000000 4.8401343578
1484000.000000 3.7916979369
1485000.000000 4.1863691719
1486000.000000 4.2780563333
1487000.000000 3.6813296105
1488000.000000 3.4776163087
1489000.000000 4.4988275751
1490000.000000 4.7306909678
1491000.000000 3.6345500643
1492000.000000 4.2733004035
1493000.000000 3.7369552509
1494000.000000 4.2960515248
1495000.000000 4.6906077663
1496000.000000 4.1994140953
1497000.000000 4.8235189550
1498000.000000 4.4741730763
1499000.000000 3.6380560756
1500000.000000 3.5956606876
1501000.000000 4.1615960813
1502000.000000 4.0176319755
1503000.000000 3.9107453445
1504000.000000 4.2303680299
1505000.000000 5.4444946097
1506000.000000 4.9119116763
1507000.000000 5.1030076481
1508000.000000 4.9733729618
1509000.000000 4.2602802086
1510000.000000 4.8947390082
1511000.000000 4.6401382044
1512000.000000 2.3688736507
1513000.000000 3.4298650900
1514000.000000 4.2170036866
1515000.000000 4.3105890639
1516000.000000 5.2540057904
1517000.000000 5.3705791360
1518000.000000 4.6752310325
1519000.000000 4.9093723139
1520000.000000 4.7891389935
1521000.000000 4.6157728701
1522000.000000 4.5814188764
1523000.000000 4.8632369757
1524000.000000 4.9849871128
1525000.000000 5.2877710607
1526000.000000 5.0387013173
1527000.000000 4.7138549780
1528000.000000 4.8825018164
1529000.000000 4.9641427982
1530000.000000 5.3765558514
1531000.000000 5.2576124784
1532000.000000 4.9580063728
1533000.000000 5.3084474862
1534000.000000 5.3586559495
1535000.000000 5.4051730606
1536000.000000 2.9902685040
1537000.000000 4.0857931355
1538000.000000 4.7234932032
1539000.000000 4.8560222377
1540000.000000 4.9199152234
1541000.000000 4.5503242225
1542000.000000 4.9690097091
1543000.000000 4.5882827396
1544000.000000 4.5784285092
1545000.000000 4.6750389062
1546000.000000 3.5027321914
1547000.000000 4.8341455734
1548000.000000 5.1159379639
1549000.000000 3.8887719970
1550000.000000 4.8567078897
1551000.000000 4.6319462762
1552000.000000 5.0529516281
1553000.000000 3.9100399795
1554000.000000 4.6524171903
1555000.000000 4.0255719280
1556000.000000 2.7083562396
1557000.000000 4.9300359427
1558000.000000 4.8616140863
1559000.000000 3.8770651655
1560000.000000 3.4040490420
1561000.000000 3.5762209803
1562000.000000 4.5234955801
1563000.000000 4.6426376011
1564000.000000 4.6012886301
1565000.000000 4.7271450595
1566000.000000 4.7943654205
1567000.000000 4.6053881526
1568000.000000 4.3183507689
1569000.000000 4.5118633179
1570000.000000 4.5809103507
1571000.000000 4.3064382491
1572000.000000 4.5485024992
1573000.000000 4.4216714900
1574000.000000 4.4799903296
1575000.000000 4.5226835319
1576000.000000 4.2092227609
1577000.000000 4.5740103801
1578000.000000 4.5331713751
1579000.000000 4.7626660049
1580000.000000 4.5793773336
1581000.000000 4.6084002689
1582000.000000 4.8058126405
1583000.000000 4.5768801580
1584000.000000 3.9098335946
1585000.000000 4.1930227583
1586000.000000 4.5823276549
1587000.000000 4.7443573542
1588000.000000 3.6902712950
1589000.000000 4.4727756882
1590000.000000 4.4330379539
1591000.000000 4.6371404313
1592000.000000 4.6703704573
1593000.000000 4.5965438598
1594000.000000 4.6262417936
1595000.000000 4.2877197164
1596000.000000 4.4195032677
1597000.000000 4.3822172227
1598000.000000 4.5703018947
1599000.000000 4.3060353869
1600000.000000 4.3868983698
1601000.000000 4.0782049652
1602000.000000 4.0493169803
1603000.000000 4.3566190608
1604000.000000 4.2287658284
1605000.000000 4.6035064209
1606000.000000 4.4486624458
1607000.000000 4.3147036529
1608000.000000 3.1027038699
1609000.000000 4.2866002440
1610000.000000 4.1771947241
1611000.000000 4.5405181747
1612000.000000 4.6056288318
1613000.000000 4.3403663564
1614000.000000 4.0934522805
1615000.000000 4.5788864011
1616000.000000 4.4759545199
1617000.000000 4.3771622682
1618000.000000 4.2594013298
1619000.000000 3.9719412052
1620000.000000 4.4622352097
1621000.000000 4.4804090918
1622000.000000 3.9537740627
1623000.000000 4.3337450924
1624000.000000 4.5347430243
1625000.000000 4.0815301023
1626000.000000 4.6228629491
1627000.000000 4.9284491082
1628000.000000 4.7009664456
1629000.000000 4.4139814852
1630000.000000 4.6233607645
1631000.000000 4.3448453512
1632000.000000 4.7131941519
1633000.000000 3.1994341064
1634000.000000 4.9693865496
1635000.000000 5.0849778950
1636000.000000 4.8428537379
1637000.000000 4.6142117879
1638000.000000 4.3637110192
1639000.000000 4.3131059385
1640000.000000 4.4279853766
1641000.000000 4.4951415217
1642000.000000 4.4624923528
1643000.000000 4.3235102274
1644000.000000 4.3554490194
1645000.000000 4.3953243539
1646000.000000 4.3672884043
1647000.000000 4.2844078709
1648000.000000 4.2215367039
1649000.000000 4.3418947993
1650000.000000 4.3442463801
1651000.000000 4.4291426909
1652000.000000 4.3003246224
1653000.000000 4.3890394663
1654000.000000 4.2891541806
1655000.000000 4.3883312870
1656000.000000 4.0129427325
1657000.000000 4.2905897315
1658000.000000 4.4461409267
1659000.000000 4.2467579854
1660000.000000 4.5485135223
1661000.000000 4.1366951090
1662000.000000 3.9410574394
1663000.000000 4.3527037784
1664000.000000 4.3595136911
1665000.000000 4.3138553969
1666000.000000 4.4802988591
1667000.000000 4.0621179287
1668000.000000 4.4762053697
1669000.000000 4.4162990557
1670000.000000 3.3657844959
1671000.000000 4.2649680688
1672000.000000 4.2291929927
1673000.000000 4.3207699145
1674000.000000 4.3058538689
1675000.000000 4.4009967662
1676000.000000 4.4973247645
1677000.000000 4.4324820524
1678000.000000 4.4049424154
1679000.000000 4.6364426579
1680000.000000 4.2772674656
1681000.000000 3.8373204293
1682000.000000 4.5384408655
1683000.000000 4.4940030089
1684000.000000 4.1178424387
1685000.000000 4.3736300732
1686000.000000 3.7246886540
1687000.000000 3.8130641656
1688000.000000 4.4531830361
1689000.000000 4.4734664794
1690000.000000 4.5243878111
1691000.000000 3.9157316483
1692000.000000 4.5386032329
1693000.000000 4.1932075094
1694000.000000 4.5627036705
1695000.000000 3.8412356403
1696000.000000 4.3465333777
1697000.000000 4.5019047023
1698000.000000 4.4339044713
1699000.000000 4.6494989130
1700000.000000 4.5778518593
1701000.000000 3.7294632565
1702000.000000 4.6354265314
1703000.000000 4.4328738105
1704000.000000 4.5332965532
1705000.000000 4.4804021128
1706000.000000 4.5514301633
1707000.000000 4.4634401515
1708000.000000 4.2544241728
1709000.000000 4.5203627116
1710000.000000 4.6198828717
1711000.000000 4.5497697836
1712000.000000 4.2973856929
1713000.000000 4.5076593446
1714000.000000 4.5066782290
1715000.000000 4.5663895069
1716000.000000 3.1762942600
1717000.000000 4.5877671432
1718000.000000 4.2242013985
1719000.000000 4.7509859926
1720000.000000 4.6604484267
1721000.000000 4.7774549828
1722000.000000 4.5487760307
1723000.000000 3.7323910329
1724000.000000 4.3004316568
1725000.000000 4.6018480790
1726000.000000 4.6391257436
1727000.000000 4.4483575127
1728000.000000 4.7347586201
1729000.000000 4.6284172899
1730000.000000 4.7496727787
1731000.000000 3.0705667710
1732000.000000 4.6968599247
1733000.000000 4.2535806416
1734000.000000 4.6009687047
1735000.000000 4.5856452549
1736000.000000 4.7514050868
1737000.000000 4.6589245558
1738000.000000 4.8956294169
1739000.000000 4.6767645204
1740000.000000 4.5199306914
1741000.000000 4.3834892676
1742000.000000 4.4849325340
1743000.000000 4.4866776875
1744000.000000 4.3813426761
1745000.000000 4.5316818566
1746000.000000 3.4334107316
1747000.000000 4.3768122788
1748000.000000 4.6243674675
1749000.000000 4.2806490406
1750000.000000 4.2198574305
1751000.000000 4.6290635272
1752000.000000 4.0713147718
1753000.000000 4.3005784757
1754000.000000 4.0234638154
1755000.000000 4.4348091259
1756000.000000 4.4169951823
1757000.000000 4.4545368920
1758000.000000 4.4913886052
1759000.000000 4.4588107577
1760000.000000 4.1217222517
1761000.000000 4.5686135661
1762000.000000 4.2967643243
1763000.000000 4.4626121221
1764000.000000 3.8292306964
1765000.000000 4.3071360329
1766000.000000 4.0167778183
1767000.000000 3.8729547520
1768000.000000 3.9446994940
1769000.000000 4.2326144655
1770000.000000 4.1920787931
1771000.000000 4.3798769971
1772000.000000 3.9985224198
1773000.000000 3.9003577555
1774000.000000 4.4985972351
1775000.000000 3.9030359861
1776000.000000 4.5010417874
1777000.000000 4.4443013660
1778000.000000 4.0744309993
1779000.000000 4.4360090822
1780000.000000 4.5773528315
1781000.000000 4.5444413847
1782000.000000 4.5978651494
1783000.000000 4.6988761013
1784000.000000 4.6210930465
1785000.000000 4.0342970693
1786000.000000 4.1361744837
1787000.000000 4.6614843674
1788000.000000 4.7755368605
1789000.000000 4.4884086005
1790000.000000 4.7869315745
1791000.000000 4.5623402954
1792000.000000 4.8843928975
1793000.000000 4.8709528735
1794000.000000 4.7493784928
1795000.000000 4.5268112887
1796000.000000 4.3796901967
1797000.000000 4.8437765573
1798000.000000 4.7904229000
1799000.000000 4.3314628151
1800000.000000 4.1936659241
1801000.000000 4.3106464059
1802000.000000 4.6443648270
1803000.000000 4.0397325803
1804000.000000 4.4736651255
1805000.000000 4.3899626340
1806000.000000 4.0831116516
1807000.000000 4.6810832215
1808000.000000 4.5243158235
1809000.000000 3.9871188226
1810000.000000 4.4767977888
1811000.000000 4.5566230170
1812000.000000 4.4151495733
1813000.000000 4.4770613294
1814000.000000 4.5001517867
1815000.000000 4.7523321535
1816000.000000 3.8604441543
1817000.000000 4.5443669235
1818000.000000 4.3995901075
1819000.000000 4.2315946935
1820000.000000 4.3667674566
1821000.000000 4.5466734769
1822000.000000 4.1589047818
1823000.000000 4.1750231882
1824000.000000 4.2285342961
1825000.000000 4.2046151286
1826000.000000 3.5660874301
1827000.000000 4.3703146931
1828000.000000 4.2340599926
1829000.000000 3.8312972076
1830000.000000 4.0880178252
1831000.000000 3.9567094987
1832000.000000 4.3987109535
1833000.000000 4.4297188530
1834000.000000 4.4104441341
1835000.000000 4.3319910095
1836000.000000 4.0204784157
1837000.000000 4.6944163906
1838000.000000 4.5467182896
1839000.000000 4.6841827037
1840000.000000 4.6825055155
1841000.000000 3.7569463696
1842000.000000 4.3017981366
1843000.000000 4.3612976297
1844000.000000 3.8264905869
1845000.000000 3.5795627435
1846000.000000 4.2834578621
1847000.000000 4.5780216618
1848000.000000 4.5837313507
1849000.000000 4.6812066565
1850000.000000 4.3961035474
1851000.000000 4.5906694399
1852000.000000 4.4881411015
1853000.000000 4.1831160343
1854000.000000 3.5376688686
1855000.000000 4.5603191822
1856000.000000 4.6420528213
1857000.000000 4.1177021009
1858000.000000 4.5867572836
1859000.000000 4.6367022500
1860000.000000 4.0139916655
1861000.000000 4.9174128946
1862000.000000 3.6433107177
1863000.000000 4.7074436119
1864000.000000 4.7809052074
1865000.000000 4.5756891409
1866000.000000 4.5255569067
1867000.000000 3.8365298516
1868000.000000 4.7601183377
1869000.000000 4.5103843347
1870000.000000 4.6522656683
1871000.000000 4.2311562804
1872000.000000 4.4893996272
1873000.000000 4.1675197287
1874000.000000 4.4737773886
1875000.000000 4.3636006331
1876000.000000 4.6383711414
1877000.000000 4.2370010752
1878000.000000 4.7180939366
1879000.000000 4.4468516431
1880000.000000 4.2861074157
1881000.000000 4.1437414375
1882000.000000 4.1035521817
1883000.000000 4.2404343108
1884000.000000 4.3068165294
1885000.000000 4.2212926633
1886000.000000 3.8531195571
1887000.000000 4.1017428124
1888000.000000 4.3809279604
1889000.000000 4.1398630236
1890000.000000 4.3427802849
1891000.000000 4.6762883608
1892000.000000 4.6817166962
1893000.000000 4.5027075566
1894000.000000 4.1714973850
1895000.000000 4.4203837479
1896000.000000 4.2207082755
1897000.000000 4.3077302750
1898000.000000 4.0593227741
1899000.000000 4.1038299434
1900000.000000 4.3566707513
1901000.000000 4.5011512449
1902000.000000 4.2752609514
1903000.000000 4.1421567283
1904000.000000 4.1474392920
1905000.000000 3.1931836633
1906000.000000 4.2197223600
1907000.000000 4.5497970553
1908000.000000 4.6932713331
1909000.000000 3.8770704821
1910000.000000 3.6175325916
1911000.000000 4.1646540712
1912000.000000 3.5979172487
1913000.000000 4.3993057201
1914000.000000 4.2639381603
1915000.000000 4.3662127198
1916000.000000 3.5051043734
1917000.000000 4.0271674502
1918000.000000 3.9396045049
1919000.000000 4.6587923204
1920000.000000 4.1855082809
1921000.000000 4.8267625259
1922000.000000 4.8192650374
1923000.000000 4.8093318812
1924000.000000 4.8936145817
1925000.000000 3.0801360106
1926000.000000 4.2989325594
1927000.000000 4.8499483668
1928000.000000 4.7383836689
1929000.000000 3.7870905842
1930000.000000 4.7326773734
1931000.000000 4.1833990445
1932000.000000 3.7405177515
1933000.000000 4.0107178811
1934000.000000 3.1935518835
1935000.000000 4.3846859985
1936000.000000 4.0931646277
1937000.000000 4.4794004499
1938000.000000 4.4048044536
1939000.000000 3.9605715297
1940000.000000 4.3254847240
1941000.000000 4.7381442877
1942000.000000 4.3615551677
1943000.000000 4.5377037175
1944000.000000 4.7535336750
1945000.000000 4.1753533282
1946000.000000 4.2761084977
1947000.000000 4.7873750071
1948000.000000 4.5804800042
1949000.000000 4.2832255881
1950000.000000 4.4356754739
1951000.000000 4.5930855190
1952000.000000 3.2117458083
1953000.000000 3.8402922400
1954000.000000 3.5400671285
1955000.000000 4.4058305468
1956000.000000 4.3380653346
1957000.000000 4.5051478819
1958000.000000 4.6836030375
1959000.000000 4.6946678320
1960000.000000 4.5204777927
1961000.000000 4.2000795005
1962000.000000 4.3014864505
1963000.000000 4.0922690436
1964000.000000 2.2252901360
1965000.000000 3.3941645740
1966000.000000 4.5737731130
1967000.000000 3.2319571034
1968000.000000 4.5491973668
1969000.000000 4.3588073753
1970000.000000 4.2340024451
1971000.000000 4.1631270887
1972000.000000 4.3000137881
1973000.000000 3.1393729404
1974000.000000 4.1769183187
1975000.000000 4.2650492434
1976000.000000 4.2079374306
1977000.000000 3.1490562571
1978000.000000 3.7510973466
1979000.000000 2.5940433384
1980000.000000 3.8394082727
1981000.000000 3.3529275227
1982000.000000 4.4706306126
1983000.000000 3.6122806591
1984000.000000 4.4676677250
1985000.000000 4.5989137804
1986000.000000 4.1241578235
1987000.000000 4.7781305208
1988000.000000 3.4785222102
1989000.000000 4.2000290415
1990000.000000 4.1814075303
1991000.000000 4.3956531130
1992000.000000 4.4045161171
1993000.000000 4.6903806191
1994000.000000 4.0959762768
1995000.000000 4.5369750077
1996000.000000 4.0517217918
1997000.000000 3.7519756382
1998000.000000 4.0282943206
1999000.000000 4.3688632129
2000000.000000 4.4139146852
2001000.000000 4.5635510211
2002000.000000 4.6656726556
2003000.000000 4.5773406634
2004000.000000 4.2055350168
2005000.000000 5.0390698290
2006000.000000 3.9117351585
2007000.000000 4.7144097897
2008000.000000 4.7235911070
2009000.000000 3.8460670730
2010000.000000 4.0250029399
2011000.000000 3.5871219319
2012000.000000 3.7343729645
2013000.000000 3.8856226778
2014000.000000 3.9440962667
2015000.000000 4.3827009085
2016000.000000 4.2299444141
2017000.000000 4.2641415303
2018000.000000 4.3539296775
2019000.000000 4.0344427997
2020000.000000 3.7344932019
2021000.000000 4.4171001712
2022000.000000 3.5829631722
2023000.000000 3.8984950662
2024000.000000 3.8762533213
2025000.000000 3.9210692975
2026000.000000 4.0231379162
2027000.000000 4.6798453030
2028000.000000 4.2400017597
2029000.000000 4.2655010160
2030000.000000 4.6446959401
2031000.000000 4.0766586665
2032000.000000 4.3485630901
2033000.000000 3.9590165978
2034000.000000 3.4640335605
2035000.000000 3.9317867070
2036000.000000 4.4663449621
2037000.000000 4.3641708385
2038000.000000 4.3780734305
2039000.000000 4.5320626985
2040000.000000 4.0588217442
2041000.000000 4.6622462513
2042000.000000 5.3821827769
2043000.000000 4.5747690743
2044000.000000 4.6536972747
2045000.000000 4.3068343365
2046000.000000 4.3916772087
2047000.000000 4.7828398466
2048000.000000 4.4098797224
2049000.000000 4.8400976169
2050000.000000 4.7343145739
2051000.000000 4.1723324279
2052000.000000 4.7875329182
2053000.000000 4.9333021540
2054000.000000 4.7071894729
2055000.000000 4.5881871114
2056000.000000 4.1380494919
2057000.000000 4.7714721863
2058000.000000 3.7136718274
2059000.000000 4.2577831155
2060000.000000 4.9950284549
2061000.000000 4.2581969840
2062000.000000 4.8206940305
2063000.000000 5.0133638594
2064000.000000 4.6011378618
2065000.000000 3.7962272897
2066000.000000 4.2677319926
2067000.000000 4.0343532101
2068000.000000 4.7195049861
2069000.000000 4.1522871704
2070000.000000 3.9910063670
2071000.000000 3.8667387952
2072000.000000 3.3669035439
2073000.000000 3.7085160033
2074000.000000 4.3610837276
2075000.000000 4.4004366246
2076000.000000 4.0884781287
2077000.000000 4.4133809115
2078000.000000 3.3241344909
2079000.000000 3.5901214581
2080000.000000 4.2641133920
2081000.000000 4.0996226392
2082000.000000 4.2505364313
2083000.000000 4.3574797577
2084000.000000 3.6196554810
2085000.000000 4.0821987558
2086000.000000 4.1930651926
2087000.000000 3.6718956163
2088000.000000 3.5128634340
2089000.000000 4.0264449227
2090000.000000 3.7898319676
2091000.000000 3.6171373945
2092000.000000 3.7168424038
2093000.000000 3.7498423605
2094000.000000 3.5179590439
2095000.000000 3.0809303851
2096000.000000 3.8082130605
2097000.000000 3.4628374685
2098000.000000 3.2631876476
2099000.000000 3.6278484797
2100000.000000 4.0843594432
2101000.000000 4.3517663316
2102000.000000 4.2848909640
2103000.000000 3.8058332275
2104000.000000 6.9390903255
2105000.000000 4.8041026507
2106000.000000 5.4835119654
2107000.000000 9.6171929331
2108000.000000 3.8763376896
2109000.000000 4.0005986772
2110000.000000 3.5121491291
2111000.000000 4.3287187889
2112000.000000 3.8517553899
2113000.000000 4.6147740207
2114000.000000 3.3857338891
2115000.000000 3.4945030009
2116000.000000 2.9474714099
2117000.000000 3.4928241863
2118000.000000 4.3171689188
2119000.000000 4.1744483644
2120000.000000 3.5083458079
2121000.000000 3.6387532654
2122000.000000 3.8781027135
2123000.000000 3.7128275140
2124000.000000 4.2866756298
2125000.000000 4.3338666909
2126000.000000 4.3270526166
2127000.000000 4.5147264396
2128000.000000 4.0636985427
2129000.000000 4.2693098834
2130000.000000 4.4176884225
2131000.000000 5.6812785771
2132000.000000 5.7354995052
2133000.000000 5.2082625416
2134000.000000 5.5239027758
2135000.000000 5.2988449950
2136000.000000 5.8992064912
2137000.000000 5.8096439484
2138000.000000 5.8861459794
2139000.000000 5.3819005602
2140000.000000 6.7513686498
2141000.000000 5.5308491690
2142000.000000 3.8329947579
2143000.000000 6.4764298504
2144000.000000 4.9765066072
2145000.000000 5.1024930109
2146000.000000 7.1495075801
2147000.000000 4.5865299302
2148000.000000 6.0618754692
2149000.000000 6.2645642713
2150000.000000 3.5249214969
2151000.000000 4.0601933228
2152000.000000 6.8539622512
2153000.000000 4.3208007066
2154000.000000 6.3817948092
2155000.000000 6.4791994022
2156000.000000 3.9217119759
2157000.000000 4.4161378954
2158000.000000 4.3728865656
2159000.000000 3.9395414679
2160000.000000 4.4423785843
2161000.000000 4.9483830443
2162000.000000 4.7772051490
2163000.000000 3.8812362039
2164000.000000 4.1603415406
2165000.000000 4.3748850269
2166000.000000 3.6830477507
2167000.000000 4.7912674202
2168000.000000 3.6998504790
2169000.000000 4.1087403903
2170000.000000 2.7762867163
2171000.000000 4.3920677557
2172000.000000 3.3671836342
2173000.000000 5.8934649276
2174000.000000 3.6664476814
2175000.000000 6.9978432016
2176000.000000 4.0516205144
2177000.000000 2.9364420902
2178000.000000 3.6837029037
2179000.000000 5.7703475735
2180000.000000 3.8376282308
2181000.000000 3.1909576848
2182000.000000 6.1956492500
2183000.000000 4.2281173608
2184000.000000 3.4713512417
2185000.000000 4.7293387068
2186000.000000 4.0636809829
2187000.000000 4.2456952513
2188000.000000 3.6789906610
2189000.000000 3.5674214712
2190000.000000 4.3370842118
2191000.000000 4.8155405923
2192000.000000 4.3130140431
2193000.000000 3.3004641231
2194000.000000 4.2344365959
2195000.000000 5.2447552907
2196000.000000 2.5745148420
2197000.000000 2.5252196234
2198000.000000 3.7703961124
2199000.000000 4.5371792103
2200000.000000 5.8087170826
2201000.000000 5.6883900527
2202000.000000 3.4042348195
2203000.000000 5.5184764736
2204000.000000 5.3736633264
2205000.000000 5.5264446378
2206000.000000 5.0342889579
2207000.000000 4.6387063190
2208000.000000 3.4198520725
2209000.000000 4.5447799508
2210000.000000 4.4283421773
2211000.000000 6.1365806200
2212000.000000 5.4139182430
2213000.000000 9.5029030981
2214000.000000 7.1477441238
2215000.000000 7.4905348873
2216000.000000 7.2948986294
2217000.000000 5.8210404945
2218000.000000 11.8385508917
2219000.000000 11.3223703730
2220000.000000 13.2120133818
