# time_ps mean_cluster_size
2068000.000000 3.1250000000
2069000.000000 3.5714285714
2070000.000000 2.2727272727
2071000.000000 2.5000000000
2072000.000000 2.7777777778
2073000.000000 2.7777777778
2074000.000000 3.5714285714
2075000.000000 3.5714285714
2076000.000000 3.1250000000
2077000.000000 5.0000000000
2078000.000000 2.5000000000
2079000.000000 2.0833333333
2080000.000000 3.1250000000
2081000.000000 2.5000000000
2082000.000000 3.5714285714
2083000.000000 4.1666666667
2084000.000000 2.7777777778
2085000.000000 2.7777777778
2086000.000000 2.5000000000
2087000.000000 2.2727272727
2088000.000000 2.5000000000
2089000.000000 2.2727272727
2090000.000000 3.5714285714
2091000.000000 2.5000000000
2092000.000000 2.5000000000
2093000.000000 2.7777777778
2094000.000000 2.5000000000
2095000.000000 1.9230769231
2096000.000000 3.1250000000
2097000.000000 2.5000000000
2098000.000000 2.2727272727
2099000.000000 3.5714285714
2100000.000000 2.5000000000
2101000.000000 2.7777777778
2102000.000000 2.5000000000
2103000.000000 2.5000000000
2104000.000000 2.5000000000
2105000.000000 2.5000000000
2106000.000000 2.0833333333
2107000.000000 3.1250000000
2108000.000000 3.1250000000
2109000.000000 2.7777777778
2110000.000000 3.1250000000
2111000.000000 2.5000000000
2112000.000000 3.1250000000
2113000.000000 3.5714285714
2114000.000000 2.5000000000
2115000.000000 2.5000000000
2116000.000000 1.7857142857
2117000.000000 2.2727272727
2118000.000000 3.1250000000
2119000.000000 4.1666666667
2120000.000000 3.1250000000
2121000.000000 2.5000000000
2122000.000000 2.7777777778
2123000.000000 3.5714285714
2124000.000000 3.5714285714
2125000.000000 4.1666666667
2126000.000000 4.1666666667
2127000.000000 5.0000000000
2128000.000000 2.5000000000
2129000.000000 2.7777777778
2130000.000000 2.7777777778
2131000.000000 3.1250000000
2132000.000000 5.0000000000
2133000.000000 3.5714285714
2134000.000000 3.1250000000
2135000.000000 5.0000000000
2136000.000000 3.5714285714
2137000.000000 5.0000000000
2138000.000000 4.1666666667
2139000.000000 4.1666666667
2140000.000000 3.1250000000
2141000.000000 6.2500000000
2142000.000000 3.1250000000
2143000.000000 3.1250000000
2144000.000000 3.1250000000
2145000.000000 3.5714285714
2146000.000000 3.5714285714
2147000.000000 4.1666666667
2148000.000000 3.1250000000
2149000.000000 2.5000000000
2150000.000000 2.0833333333
2151000.000000 2.7777777778
2152000.000000 4.1666666667
2153000.000000 2.7777777778
2154000.000000 2.2727272727
2155000.000000 3.1250000000
2156000.000000 1.9230769231
2157000.000000 2.2727272727
2158000.000000 3.5714285714
2159000.000000 2.5000000000
2160000.000000 3.1250000000
2161000.000000 2.2727272727
2162000.000000 1.9230769231
2163000.000000 2.0833333333
2164000.000000 2.0833333333
2165000.000000 1.9230769231
2166000.000000 1.9230769231
2167000.000000 2.5000000000
2168000.000000 2.2727272727
2169000.000000 2.0833333333
2170000.000000 1.7857142857
2171000.000000 1.7857142857
2172000.000000 1.7857142857
2173000.000000 1.9230769231
2174000.000000 1.6666666667
2175000.000000 1.3888888889
2176000.000000 2.0833333333
2177000.000000 2.2727272727
2178000.000000 2.5000000000
2179000.000000 2.2727272727
2180000.000000 2.5000000000
2181000.000000 3.1250000000
2182000.000000 4.1666666667
2183000.000000 4.1666666667
2184000.000000 4.1666666667
2185000.000000 3.5714285714
2186000.000000 2.7777777778
2187000.000000 4.1666666667
2188000.000000 2.2727272727
2189000.000000 2.2727272727
2190000.000000 2.5000000000
2191000.000000 2.5000000000
2192000.000000 2.0833333333
2193000.000000 2.0833333333
2194000.000000 2.0833333333
2195000.000000 2.2727272727
2196000.000000 1.7857142857
2197000.000000 2.0833333333
2198000.000000 2.5000000000
2199000.000000 2.0833333333
2200000.000000 2.2727272727
2201000.000000 2.7777777778
2202000.000000 2.0833333333
2203000.000000 3.5714285714
2204000.000000 2.7777777778
2205000.000000 5.0000000000
2206000.000000 3.5714285714
2207000.000000 2.0833333333
2208000.000000 2.0833333333
2209000.000000 3.5714285714
2210000.000000 3.1250000000
2211000.000000 2.5000000000
2212000.000000 1.7857142857
2213000.000000 3.1250000000
2214000.000000 2.5000000000
2215000.000000 3.1250000000
2216000.000000 3.5714285714
2217000.000000 3.1250000000
2218000.000000 4.1666666667
2219000.000000 2.2727272727
2220000.000000 3.1250000000
2221000.000000 2.7777777778
2222000.000000 2.7777777778
2223000.000000 2.7777777778
2224000.000000 2.2727272727
2225000.000000 2.2727272727
2226000.000000 3.1250000000
2227000.000000 2.7777777778
2228000.000000 1.9230769231
2229000.000000 2.2727272727
2230000.000000 2.7777777778
2231000.000000 2.7777777778
2232000.000000 2.5000000000
2233000.000000 2.2727272727
2234000.000000 2.0833333333
2235000.000000 3.1250000000
2236000.000000 2.7777777778
2237000.000000 6.2500000000
2238000.000000 3.1250000000
2239000.000000 2.2727272727
2240000.000000 3.1250000000
2241000.000000 2.5000000000
2242000.000000 2.7777777778
2243000.000000 2.7777777778
2244000.000000 2.2727272727
2245000.000000 3.1250000000
2246000.000000 2.5000000000
2247000.000000 2.0833333333
2248000.000000 3.5714285714
2249000.000000 2.7777777778
2250000.000000 2.7777777778
2251000.000000 3.1250000000
2252000.000000 3.1250000000
2253000.000000 2.7777777778
2254000.000000 2.7777777778
2255000.000000 2.7777777778
2256000.000000 2.5000000000
2257000.000000 2.5000000000
2258000.000000 3.5714285714
2259000.000000 4.1666666667
2260000.000000 2.5000000000
2261000.000000 3.1250000000
2262000.000000 2.7777777778
2263000.000000 2.0833333333
2264000.000000 2.2727272727
2265000.000000 2.0833333333
2266000.000000 2.0833333333
2267000.000000 2.5000000000
2268000.000000 2.0833333333
2269000.000000 2.5000000000
2270000.000000 2.7777777778
2271000.000000 2.7777777778
2272000.000000 2.2727272727
2273000.000000 1.9230769231
2274000.000000 2.0833333333
2275000.000000 2.7777777778
2276000.000000 2.5000000000
2277000.000000 2.2727272727
2278000.000000 2.7777777778
2279000.000000 2.5000000000
2280000.000000 2.5000000000
2281000.000000 2.2727272727
2282000.000000 1.6666666667
2283000.000000 3.5714285714
2284000.000000 2.7777777778
2285000.000000 3.1250000000
2286000.000000 2.7777777778
2287000.000000 3.1250000000
2288000.000000 3.1250000000
2289000.000000 2.2727272727
2290000.000000 3.1250000000
2291000.000000 2.7777777778
2292000.000000 2.5000000000
2293000.000000 2.0833333333
2294000.000000 2.2727272727
2295000.000000 2.5000000000
2296000.000000 3.1250000000
2297000.000000 3.1250000000
2298000.000000 2.7777777778
2299000.000000 3.1250000000
2300000.000000 2.5000000000
2301000.000000 3.5714285714
2302000.000000 3.1250000000
2303000.000000 2.5000000000
2304000.000000 2.0833333333
2305000.000000 2.2727272727
2306000.000000 3.1250000000
2307000.000000 2.7777777778
2308000.000000 4.1666666667
2309000.000000 2.2727272727
2310000.000000 2.5000000000
2311000.000000 2.0833333333
2312000.000000 2.2727272727
2313000.000000 4.1666666667
2314000.000000 2.2727272727
2315000.000000 2.0833333333
2316000.000000 3.5714285714
2317000.000000 2.5000000000
2318000.000000 2.5000000000
2319000.000000 2.7777777778
2320000.000000 3.1250000000
2321000.000000 2.5000000000
2322000.000000 2.0833333333
2323000.000000 2.2727272727
2324000.000000 2.5000000000
2325000.000000 2.2727272727
2326000.000000 2.5000000000
2327000.000000 2.2727272727
2328000.000000 2.7777777778
2329000.000000 2.2727272727
2330000.000000 2.2727272727
2331000.000000 3.1250000000
2332000.000000 2.7777777778
2333000.000000 2.7777777778
2334000.000000 3.5714285714
2335000.000000 2.7777777778
2336000.000000 2.5000000000
2337000.000000 2.0833333333
2338000.000000 2.5000000000
2339000.000000 2.5000000000
2340000.000000 2.5000000000
2341000.000000 2.7777777778
2342000.000000 2.2727272727
2343000.000000 2.7777777778
2344000.000000 2.7777777778
2345000.000000 2.7777777778
2346000.000000 2.5000000000
2347000.000000 2.5000000000
2348000.000000 2.2727272727
2349000.000000 3.1250000000
2350000.000000 2.7777777778
2351000.000000 2.7777777778
2352000.000000 2.0833333333
2353000.000000 2.0833333333
2354000.000000 3.1250000000
2355000.000000 2.0833333333
2356000.000000 2.5000000000
2357000.000000 2.2727272727
2358000.000000 3.1250000000
2359000.000000 3.1250000000
2360000.000000 2.7777777778
2361000.000000 3.1250000000
2362000.000000 2.7777777778
2363000.000000 2.5000000000
2364000.000000 2.5000000000
2365000.000000 2.7777777778
2366000.000000 3.5714285714
2367000.000000 2.0833333333
2368000.000000 3.1250000000
2369000.000000 3.5714285714
2370000.000000 3.1250000000
2371000.000000 3.1250000000
2372000.000000 2.2727272727
2373000.000000 3.5714285714
2374000.000000 2.5000000000
2375000.000000 2.2727272727
2376000.000000 2.5000000000
2377000.000000 2.2727272727
2378000.000000 2.2727272727
2379000.000000 3.1250000000
2380000.000000 2.0833333333
2381000.000000 1.9230769231
2382000.000000 2.7777777778
2383000.000000 2.5000000000
2384000.000000 2.7777777778
2385000.000000 3.1250000000
2386000.000000 2.5000000000
2387000.000000 1.9230769231
2388000.000000 2.2727272727
2389000.000000 2.0833333333
2390000.000000 2.2727272727
2391000.000000 2.7777777778
2392000.000000 3.5714285714
2393000.000000 3.1250000000
2394000.000000 2.7777777778
2395000.000000 3.1250000000
2396000.000000 3.1250000000
2397000.000000 2.7777777778
2398000.000000 2.7777777778
2399000.000000 2.2727272727
2400000.000000 3.5714285714
2401000.000000 2.5000000000
2402000.000000 3.1250000000
2403000.000000 2.7777777778
2404000.000000 2.7777777778
2405000.000000 2.7777777778
2406000.000000 2.5000000000
2407000.000000 2.7777777778
2408000.000000 2.5000000000
2409000.000000 3.5714285714
2410000.000000 2.2727272727
2411000.000000 2.5000000000
2412000.000000 2.7777777778
2413000.000000 2.2727272727
2414000.000000 2.5000000000
2415000.000000 3.1250000000
2416000.000000 3.5714285714
2417000.000000 2.0833333333
2418000.000000 2.0833333333
2419000.000000 3.1250000000
2420000.000000 2.7777777778
2421000.000000 2.7777777778
2422000.000000 2.2727272727
2423000.000000 2.7777777778
2424000.000000 2.7777777778
2425000.000000 2.5000000000
2426000.000000 2.7777777778
2427000.000000 2.7777777778
2428000.000000 2.2727272727
2429000.000000 2.7777777778
2430000.000000 3.1250000000
2431000.000000 3.1250000000
2432000.000000 3.5714285714
2433000.000000 2.7777777778
2434000.000000 3.1250000000
2435000.000000 3.1250000000
2436000.000000 3.1250000000
2437000.000000 3.1250000000
2438000.000000 2.2727272727
2439000.000000 2.7777777778
2440000.000000 3.1250000000
2441000.000000 2.2727272727
2442000.000000 2.7777777778
2443000.000000 2.2727272727
2444000.000000 3.5714285714
2445000.000000 2.2727272727
2446000.000000 3.5714285714
2447000.000000 3.5714285714
2448000.000000 2.7777777778
2449000.000000 3.1250000000
2450000.000000 2.2727272727
2451000.000000 2.5000000000
2452000.000000 2.7777777778
2453000.000000 2.7777777778
2454000.000000 2.2727272727
2455000.000000 2.0833333333
2456000.000000 2.2727272727
2457000.000000 1.6666666667
2458000.000000 2.5000000000
2459000.000000 3.1250000000
2460000.000000 2.5000000000
2461000.000000 3.1250000000
2462000.000000 2.7777777778
2463000.000000 2.5000000000
2464000.000000 2.7777777778
2465000.000000 2.2727272727
2466000.000000 2.2727272727
2467000.000000 2.2727272727
2468000.000000 3.1250000000
2469000.000000 2.0833333333
2470000.000000 2.0833333333
2471000.000000 3.1250000000
2472000.000000 3.1250000000
2473000.000000 2.5000000000
2474000.000000 2.0833333333
2475000.000000 2.0833333333
2476000.000000 3.1250000000
2477000.000000 2.5000000000
2478000.000000 3.1250000000
2479000.000000 2.0833333333
2480000.000000 2.0833333333
2481000.000000 1.6666666667
2482000.000000 2.2727272727
2483000.000000 2.2727272727
2484000.000000 2.5000000000
2485000.000000 1.6666666667
2486000.000000 2.5000000000
2487000.000000 2.5000000000
2488000.000000 2.0833333333
2489000.000000 2.5000000000
2490000.000000 2.2727272727
2491000.000000 2.0833333333
2492000.000000 2.2727272727
2493000.000000 2.2727272727
2494000.000000 2.5000000000
2495000.000000 1.7857142857
2496000.000000 3.1250000000
2497000.000000 3.5714285714
2498000.000000 1.9230769231
2499000.000000 2.2727272727
2500000.000000 2.5000000000
2501000.000000 2.7777777778
2502000.000000 3.1250000000
2503000.000000 2.5000000000
2504000.000000 2.0833333333
2505000.000000 3.5714285714
2506000.000000 2.7777777778
2507000.000000 2.5000000000
2508000.000000 3.1250000000
2509000.000000 3.1250000000
2510000.000000 3.5714285714
2511000.000000 3.5714285714
2512000.000000 2.7777777778
2513000.000000 2.2727272727
2514000.000000 3.1250000000
2515000.000000 2.7777777778
2516000.000000 2.7777777778
2517000.000000 3.5714285714
2518000.000000 2.2727272727
2519000.000000 2.2727272727
2520000.000000 2.2727272727
2521000.000000 2.0833333333
2522000.000000 2.7777777778
2523000.000000 2.7777777778
2524000.000000 3.1250000000
2525000.000000 2.0833333333
2526000.000000 2.5000000000
2527000.000000 2.5000000000
2528000.000000 2.0833333333
2529000.000000 2.5000000000
2530000.000000 1.9230769231
2531000.000000 2.2727272727
2532000.000000 2.2727272727
2533000.000000 2.7777777778
2534000.000000 2.0833333333
2535000.000000 1.6666666667
2536000.000000 2.0833333333
2537000.000000 2.5000000000
2538000.000000 1.6666666667
2539000.000000 2.2727272727
2540000.000000 2.0833333333
2541000.000000 2.2727272727
2542000.000000 1.9230769231
2543000.000000 2.5000000000
2544000.000000 2.0833333333
2545000.000000 1.5625000000
2546000.000000 2.5000000000
2547000.000000 2.7777777778
2548000.000000 1.9230769231
2549000.000000 2.2727272727
2550000.000000 2.7777777778
2551000.000000 2.7777777778
2552000.000000 2.5000000000
2553000.000000 2.5000000000
2554000.000000 3.1250000000
2555000.000000 3.1250000000
2556000.000000 2.2727272727
2557000.000000 2.2727272727
2558000.000000 1.9230769231
2559000.000000 2.7777777778
2560000.000000 2.2727272727
2561000.000000 2.2727272727
2562000.000000 2.5000000000
2563000.000000 2.5000000000
2564000.000000 2.7777777778
2565000.000000 2.0833333333
2566000.000000 2.2727272727
2567000.000000 1.6666666667
2568000.000000 2.5000000000
2569000.000000 2.5000000000
2570000.000000 2.5000000000
2571000.000000 2.7777777778
2572000.000000 2.2727272727
2573000.000000 1.7857142857
2574000.000000 2.2727272727
2575000.000000 1.9230769231
2576000.000000 2.5000000000
2577000.000000 2.0833333333
2578000.000000 2.0833333333
2579000.000000 2.2727272727
2580000.000000 2.2727272727
2581000.000000 2.0833333333
2582000.000000 2.5000000000
2583000.000000 2.2727272727
2584000.000000 2.5000000000
2585000.000000 2.7777777778
2586000.000000 2.0833333333
2587000.000000 3.1250000000
2588000.000000 2.5000000000
2589000.000000 2.2727272727
2590000.000000 2.5000000000
2591000.000000 2.0833333333
2592000.000000 2.5000000000
2593000.000000 2.2727272727
2594000.000000 2.0833333333
2595000.000000 2.5000000000
2596000.000000 3.1250000000
2597000.000000 2.7777777778
2598000.000000 2.5000000000
2599000.000000 2.5000000000
2600000.000000 2.5000000000
2601000.000000 2.5000000000
2602000.000000 2.2727272727
2603000.000000 2.5000000000
2604000.000000 2.2727272727
2605000.000000 2.5000000000
2606000.000000 2.7777777778
2607000.000000 2.2727272727
2608000.000000 1.9230769231
2609000.000000 2.0833333333
2610000.000000 2.5000000000
2611000.000000 3.1250000000
2612000.000000 2.0833333333
2613000.000000 2.7777777778
2614000.000000 2.2727272727
2615000.000000 2.7777777778
2616000.000000 2.2727272727
2617000.000000 3.5714285714
2618000.000000 2.2727272727
2619000.000000 2.0833333333
2620000.000000 2.2727272727
2621000.000000 4.1666666667
2622000.000000 1.7857142857
2623000.000000 3.1250000000
2624000.000000 2.2727272727
2625000.000000 2.7777777778
2626000.000000 2.5000000000
2627000.000000 2.7777777778
2628000.000000 2.7777777778
2629000.000000 2.2727272727
2630000.000000 2.2727272727
2631000.000000 2.5000000000
2632000.000000 2.2727272727
2633000.000000 2.2727272727
2634000.000000 2.5000000000
2635000.000000 2.2727272727
2636000.000000 2.0833333333
2637000.000000 2.5000000000
2638000.000000 3.1250000000
2639000.000000 2.5000000000
2640000.000000 2.2727272727
2641000.000000 2.5000000000
2642000.000000 2.5000000000
2643000.000000 1.7857142857
2644000.000000 2.5000000000
2645000.000000 1.7857142857
2646000.000000 2.2727272727
2647000.000000 1.9230769231
2648000.000000 2.2727272727
2649000.000000 2.5000000000
2650000.000000 2.0833333333
2651000.000000 1.9230769231
2652000.000000 2.0833333333
2653000.000000 2.0833333333
2654000.000000 2.0833333333
2655000.000000 2.5000000000
2656000.000000 1.7857142857
2657000.000000 2.7777777778
2658000.000000 1.7857142857
2659000.000000 1.9230769231
2660000.000000 1.7857142857
2661000.000000 2.0833333333
2662000.000000 1.7857142857
2663000.000000 1.7857142857
2664000.000000 2.2727272727
2665000.000000 2.7777777778
2666000.000000 2.2727272727
2667000.000000 1.7857142857
2668000.000000 2.0833333333
2669000.000000 1.9230769231
2670000.000000 2.5000000000
2671000.000000 2.0833333333
2672000.000000 1.9230769231
2673000.000000 1.9230769231
2674000.000000 1.7857142857
2675000.000000 2.0833333333
2676000.000000 1.5625000000
2677000.000000 1.7857142857
2678000.000000 1.9230769231
2679000.000000 1.9230769231
2680000.000000 2.2727272727
2681000.000000 2.5000000000
2682000.000000 2.0833333333
2683000.000000 2.0833333333
2684000.000000 2.0833333333
2685000.000000 2.2727272727
2686000.000000 1.9230769231
2687000.000000 2.0833333333
2688000.000000 2.2727272727
2689000.000000 2.0833333333
2690000.000000 1.7857142857
2691000.000000 2.7777777778
2692000.000000 2.0833333333
2693000.000000 2.0833333333
2694000.000000 3.1250000000
2695000.000000 1.9230769231
2696000.000000 2.0833333333
2697000.000000 2.7777777778
2698000.000000 2.2727272727
2699000.000000 2.5000000000
2700000.000000 2.0833333333
2701000.000000 2.5000000000
2702000.000000 1.7857142857
2703000.000000 1.9230769231
2704000.000000 2.0833333333
2705000.000000 1.9230769231
2706000.000000 2.2727272727
2707000.000000 2.0833333333
2708000.000000 1.6666666667
2709000.000000 1.5625000000
2710000.000000 2.0833333333
2711000.000000 1.7857142857
2712000.000000 1.7857142857
2713000.000000 1.6666666667
2714000.000000 2.0833333333
2715000.000000 1.9230769231
2716000.000000 2.0833333333
2717000.000000 2.2727272727
2718000.000000 1.7857142857
2719000.000000 2.5000000000
2720000.000000 3.1250000000
2721000.000000 2.5000000000
2722000.000000 2.7777777778
2723000.000000 1.9230769231
2724000.000000 1.7857142857
2725000.000000 1.7857142857
2726000.000000 1.9230769231
2727000.000000 2.5000000000
2728000.000000 2.5000000000
2729000.000000 1.9230769231
2730000.000000 2.2727272727
2731000.000000 2.0833333333
2732000.000000 1.9230769231
2733000.000000 2.2727272727
2734000.000000 1.7857142857
2735000.000000 2.5000000000
2736000.000000 2.0833333333
2737000.000000 1.9230769231
2738000.000000 1.9230769231
2739000.000000 2.2727272727
2740000.000000 2.2727272727
2741000.000000 1.9230769231
2742000.000000 1.9230769231
2743000.000000 2.2727272727
2744000.000000 2.2727272727
2745000.000000 2.0833333333
2746000.000000 2.0833333333
2747000.000000 3.5714285714
2748000.000000 1.6666666667
2749000.000000 3.1250000000
2750000.000000 1.9230769231
2751000.000000 1.4705882353
2752000.000000 1.9230769231
2753000.000000 1.7857142857
2754000.000000 2.2727272727
2755000.000000 2.0833333333
2756000.000000 2.2727272727
2757000.000000 2.0833333333
2758000.000000 2.0833333333
2759000.000000 3.5714285714
2760000.000000 2.0833333333
2761000.000000 1.7857142857
2762000.000000 2.2727272727
2763000.000000 1.9230769231
2764000.000000 1.9230769231
2765000.000000 1.5625000000
2766000.000000 2.0833333333
2767000.000000 2.2727272727
2768000.000000 1.9230769231
2769000.000000 2.0833333333
2770000.000000 1.9230769231
2771000.000000 1.7857142857
2772000.000000 2.7777777778
2773000.000000 2.7777777778
2774000.000000 2.7777777778
2775000.000000 3.1250000000
2776000.000000 2.2727272727
2777000.000000 2.2727272727
2778000.000000 2.5000000000
2779000.000000 2.2727272727
2780000.000000 3.1250000000
2781000.000000 2.2727272727
2782000.000000 3.5714285714
2783000.000000 2.5000000000
2784000.000000 2.7777777778
2785000.000000 3.1250000000
2786000.000000 2.5000000000
2787000.000000 2.0833333333
2788000.000000 3.1250000000
2789000.000000 2.2727272727
2790000.000000 3.1250000000
2791000.000000 2.7777777778
2792000.000000 2.5000000000
2793000.000000 2.7777777778
2794000.000000 2.0833333333
2795000.000000 2.5000000000
2796000.000000 2.0833333333
2797000.000000 1.6666666667
2798000.000000 3.5714285714
2799000.000000 2.2727272727
2800000.000000 3.1250000000
2801000.000000 2.0833333333
2802000.000000 3.1250000000
2803000.000000 2.7777777778
2804000.000000 3.1250000000
2805000.000000 3.1250000000
2806000.000000 2.2727272727
2807000.000000 1.9230769231
2808000.000000 2.7777777778
2809000.000000 2.5000000000
2810000.000000 3.1250000000
2811000.000000 2.5000000000
2812000.000000 2.2727272727
2813000.000000 2.0833333333
2814000.000000 2.2727272727
2815000.000000 1.9230769231
2816000.000000 1.7857142857
2817000.000000 2.5000000000
2818000.000000 2.7777777778
2819000.000000 2.5000000000
2820000.000000 2.2727272727
2821000.000000 1.7857142857
2822000.000000 3.1250000000
2823000.000000 2.5000000000
2824000.000000 2.5000000000
2825000.000000 2.5000000000
2826000.000000 2.5000000000
2827000.000000 2.2727272727
2828000.000000 2.0833333333
2829000.000000 1.7857142857
2830000.000000 2.0833333333
2831000.000000 2.2727272727
2832000.000000 1.9230769231
2833000.000000 2.2727272727
2834000.000000 2.5000000000
2835000.000000 2.2727272727
2836000.000000 3.1250000000
2837000.000000 2.0833333333
2838000.000000 3.5714285714
2839000.000000 2.7777777778
2840000.000000 2.7777777778
2841000.000000 2.7777777778
2842000.000000 1.7857142857
2843000.000000 3.1250000000
2844000.000000 2.7777777778
2845000.000000 2.5000000000
2846000.000000 2.5000000000
2847000.000000 2.7777777778
2848000.000000 2.7777777778
2849000.000000 3.1250000000
2850000.000000 3.5714285714
2851000.000000 3.5714285714
2852000.000000 2.7777777778
2853000.000000 2.7777777778
2854000.000000 3.1250000000
2855000.000000 3.5714285714
2856000.000000 2.7777777778
2857000.000000 2.5000000000
2858000.000000 2.2727272727
2859000.000000 2.7777777778
2860000.000000 3.5714285714
2861000.000000 3.5714285714
2862000.000000 2.5000000000
2863000.000000 3.5714285714
2864000.000000 3.1250000000
2865000.000000 3.5714285714
2866000.000000 2.0833333333
2867000.000000 4.1666666667
2868000.000000 3.5714285714
2869000.000000 2.5000000000
2870000.000000 3.1250000000
2871000.000000 5.0000000000
2872000.000000 3.1250000000
2873000.000000 4.1666666667
2874000.000000 2.7777777778
2875000.000000 2.7777777778
2876000.000000 2.7777777778
2877000.000000 4.1666666667
2878000.000000 3.5714285714
2879000.000000 3.1250000000
2880000.000000 2.5000000000
2881000.000000 3.1250000000
2882000.000000 2.7777777778
2883000.000000 3.5714285714
2884000.000000 3.5714285714
2885000.000000 2.2727272727
2886000.000000 5.0000000000
2887000.000000 3.5714285714
2888000.000000 4.1666666667
2889000.000000 3.5714285714
2890000.000000 2.0833333333
2891000.000000 3.5714285714
2892000.000000 2.5000000000
2893000.000000 4.1666666667
2894000.000000 3.5714285714
2895000.000000 3.5714285714
2896000.000000 3.5714285714
2897000.000000 2.5000000000
2898000.000000 2.7777777778
2899000.000000 2.5000000000
2900000.000000 5.0000000000
2901000.000000 5.0000000000
2902000.000000 5.0000000000
2903000.000000 4.1666666667
2904000.000000 5.0000000000
2905000.000000 4.1666666667
2906000.000000 2.7777777778
2907000.000000 3.5714285714
2908000.000000 2.7777777778
2909000.000000 5.0000000000
2910000.000000 3.5714285714
2911000.000000 3.5714285714
2912000.000000 3.1250000000
2913000.000000 3.5714285714
2914000.000000 3.5714285714
2915000.000000 3.5714285714
2916000.000000 2.5000000000
2917000.000000 3.5714285714
2918000.000000 4.1666666667
2919000.000000 4.1666666667
2920000.000000 2.7777777778
2921000.000000 2.7777777778
2922000.000000 3.5714285714
2923000.000000 3.5714285714
2924000.000000 3.5714285714
2925000.000000 3.5714285714
2926000.000000 5.0000000000
2927000.000000 4.1666666667
2928000.000000 3.5714285714
2929000.000000 4.1666666667
2930000.000000 3.1250000000
2931000.000000 5.0000000000
2932000.000000 3.1250000000
2933000.000000 3.5714285714
2934000.000000 3.5714285714
2935000.000000 4.1666666667
2936000.000000 3.5714285714
2937000.000000 2.7777777778
2938000.000000 5.0000000000
2939000.000000 3.5714285714
2940000.000000 6.2500000000
2941000.000000 4.1666666667
2942000.000000 3.1250000000
2943000.000000 3.1250000000
2944000.000000 3.1250000000
2945000.000000 3.1250000000
2946000.000000 4.1666666667
2947000.000000 2.0833333333
2948000.000000 4.1666666667
2949000.000000 2.5000000000
2950000.000000 3.1250000000
2951000.000000 2.2727272727
2952000.000000 3.1250000000
2953000.000000 2.5000000000
2954000.000000 4.1666666667
2955000.000000 4.1666666667
2956000.000000 1.7857142857
2957000.000000 4.1666666667
2958000.000000 3.5714285714
2959000.000000 5.0000000000
2960000.000000 3.5714285714
2961000.000000 3.5714285714
2962000.000000 2.7777777778
2963000.000000 3.5714285714
2964000.000000 2.7777777778
2965000.000000 2.7777777778
2966000.000000 3.1250000000
2967000.000000 2.5000000000
2968000.000000 4.1666666667
2969000.000000 2.7777777778
2970000.000000 2.2727272727
2971000.000000 4.1666666667
2972000.000000 4.1666666667
2973000.000000 2.5000000000
2974000.000000 5.0000000000
2975000.000000 3.5714285714
2976000.000000 5.0000000000
2977000.000000 4.1666666667
2978000.000000 4.1666666667
2979000.000000 2.7777777778
2980000.000000 4.1666666667
2981000.000000 3.5714285714
2982000.000000 6.2500000000
2983000.000000 2.2727272727
2984000.000000 4.1666666667
2985000.000000 6.2500000000
2986000.000000 4.1666666667
2987000.000000 2.7777777778
2988000.000000 5.0000000000
2989000.000000 3.5714285714
2990000.000000 3.1250000000
2991000.000000 2.7777777778
2992000.000000 3.1250000000
2993000.000000 6.2500000000
2994000.000000 5.0000000000
2995000.000000 3.5714285714
2996000.000000 3.1250000000
2997000.000000 2.2727272727
2998000.000000 3.5714285714
2999000.000000 4.1666666667
3000000.000000 2.0833333333
3001000.000000 2.7777777778
3002000.000000 4.1666666667
3003000.000000 2.0833333333
3004000.000000 2.0833333333
3005000.000000 3.5714285714
3006000.000000 2.7777777778
3007000.000000 2.0833333333
3008000.000000 2.2727272727
3009000.000000 2.5000000000
3010000.000000 2.0833333333
3011000.000000 3.5714285714
3012000.000000 3.1250000000
3013000.000000 2.2727272727
3014000.000000 3.5714285714
3015000.000000 2.2727272727
3016000.000000 3.1250000000
3017000.000000 2.7777777778
3018000.000000 2.2727272727
3019000.000000 3.1250000000
3020000.000000 1.9230769231
3021000.000000 3.1250000000
3022000.000000 2.2727272727
3023000.000000 2.7777777778
3024000.000000 3.1250000000
3025000.000000 2.7777777778
3026000.000000 3.5714285714
3027000.000000 2.5000000000
3028000.000000 2.2727272727
3029000.000000 2.7777777778
3030000.000000 2.5000000000
3031000.000000 2.2727272727
3032000.000000 4.1666666667
3033000.000000 2.7777777778
3034000.000000 3.1250000000
3035000.000000 2.0833333333
3036000.000000 2.2727272727
3037000.000000 2.7777777778
3038000.000000 3.5714285714
3039000.000000 3.5714285714
3040000.000000 2.7777777778
3041000.000000 3.1250000000
3042000.000000 3.5714285714
3043000.000000 3.1250000000
3044000.000000 2.2727272727
3045000.000000 2.7777777778
3046000.000000 1.7857142857
3047000.000000 3.1250000000
3048000.000000 2.7777777778
3049000.000000 1.9230769231
3050000.000000 2.7777777778
3051000.000000 2.2727272727
3052000.000000 2.5000000000
3053000.000000 2.2727272727
3054000.000000 3.5714285714
3055000.000000 4.1666666667
3056000.000000 4.1666666667
3057000.000000 3.5714285714
3058000.000000 2.5000000000
3059000.000000 2.5000000000
3060000.000000 2.7777777778
3061000.000000 2.7777777778
3062000.000000 3.1250000000
3063000.000000 4.1666666667
3064000.000000 4.1666666667
3065000.000000 3.1250000000
3066000.000000 2.2727272727
